name,category,price,measure,madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,walk_time,url,latitude,longitude
グランベルク二子玉川 3980万円（2LDK+S（納戸））,中古マンション,3980,68.71,2LDK+S（納戸）,相談,1998年3月,2.0,RC5階地下1階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,21,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71092820/,35.6186757,139.6114238
ホームズ学芸大学 3980万円（2DK）,中古マンション,3980,41.5,2DK,相談,2002年10月,3.0,RC7階建,東京都世田谷区下馬６,東急東横線,学芸大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71595630/,35.6298053,139.679014
芦花公園スカイハイツ 3980万円（2LDK）,中古マンション,3980,61.6,2LDK,相談,1978年3月,6.0,SRC10階建一部SRC,東京都世田谷区千歳台４,京王線,八幡山,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71427531/,35.6563994,139.6139729
シティインデックス用賀 3980万円（1LDK）,中古マンション,3980,36.0,1LDK,相談,2010年2月,2.0,RC13階建,東京都世田谷区瀬田３,東急田園都市線,用賀,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70496254/,35.6210313,139.6343703
啓明宮前橋マンション 3980万円（1LDK）,中古マンション,3980,42.12,1LDK,即引渡可,1974年8月,2.0,SRC8階建,東京都世田谷区代田３,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71731802/,35.6546742,139.6566879
カーサ池尻 3980万円（1LDK）,中古マンション,3980,52.95,1LDK,相談,1969年11月,9.0,SRC12階地下1階建,東京都世田谷区池尻２,東急田園都市線,池尻大橋,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70895553/,35.6480431,139.6815661
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12.0,SRC14階建一部SRC,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98488586/,35.6379334,139.6649795
ガーラアベニュー明大前 3300万円（1K）,中古マンション,3300,25.32,1K,相談,2014年5月,9.0,RC9階建,東京都世田谷区松原２,京王線,明大前,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71518756/,35.6676515,139.6490352
代田砦ハイム 3980万円（3LDK）,中古マンション,3980,70.98,3LDK,相談,1970年9月,2.0,RC6階建,東京都世田谷区代田１,小田急線,世田谷代田,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71358308/,35.6529684,139.6624281
代田砦ハイム 3980万円（3LDK）,中古マンション,3980,70.98,3LDK,相談,1970年9月,2.0,RC6階建,東京都世田谷区代田１,小田急線,世田谷代田,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70685336/,35.6529684,139.6624281
マイキャッスル二子玉川園 3980万円（2LDK）,中古マンション,3980,50.43,2LDK,相談,1993年9月,6.0,RC6階地下1階建一部RC,東京都世田谷区野毛２,東急大井町線,等々力,15,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97946041/,35.6017962,139.6407459
サンケイグランドハイツ 3980万円（1LDK）,中古マンション,3980,54.15,1LDK,相談,1967年6月,8.0,RC11階建,東京都世田谷区池尻３,東急田園都市線,池尻大橋,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71224358/,35.6501422,139.679652
ライオンズマンション松原第２ 3980万円（1LDK）,中古マンション,3980,43.5,1LDK,相談,1986年8月,5.0,RC5階地下1階建,東京都世田谷区松原３,京王線,下高井戸,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71616877/,35.6655983,139.6439339
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,即引渡可,1969年5月,12.0,SRC14階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70301146/,35.6379334,139.6649795
ライオンズマンション成城南 3980万円（3LDK）,中古マンション,3980,66.66,3LDK,相談,1986年4月,3.0,RC4階地下1階建,東京都世田谷区喜多見５,小田急線,成城学園前,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71709579/,35.6283311,139.6012282
桜新町アムフラット 3990万円（1LDK）,中古マンション,3990,34.0,1LDK,相談,1992年7月,4.0,RC4階建一部RC,東京都世田谷区弦巻３,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71355788/,35.6371212,139.6458469
ライオンズマンション三軒茶屋 3990万円（2DK）,中古マンション,3990,55.0,2DK,相談,1973年9月,4.0,RC8階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70661164/,35.6413753,139.6649795
四谷軒第一経堂シティーコーポ 3998万円（2LDK）,中古マンション,3998,60.78,2LDK,即引渡可,1972年6月,3.0,RC6階建,東京都世田谷区宮坂３,小田急線,経堂,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98373753/,35.6548078,139.6356453
四谷軒第一経堂シティコーポ　当社グループ会社保有物件 3998万円（2LDK+S（納戸））,中古マンション,3998,60.78,2LDK+S（納戸）,即引渡可,1972年6月,3.0,RC6階建,東京都世田谷区宮坂３,小田急線,経堂,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98182300/,35.6548078,139.6356453
藤和三宿コープ 3998万円（1LDK）,中古マンション,3998,36.48,1LDK,相談,1984年2月,1.0,RC4階建,東京都世田谷区三宿１-22-16,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71551927/,35.6487068,139.6740298
藤和三宿コープ　104号室 3998万円（1DK）,中古マンション,3998,36.48,1DK,相談,1984年2月,1.0,RC4階建,東京都世田谷区三宿１-22-16,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71692140/,35.6487068,139.6740298
四谷軒第一経堂シティーコーポ 3998万円（2LDK）,中古マンション,3998,60.78,2LDK,相談,1972年6月,3.0,RC6階建,東京都世田谷区宮坂３,小田急線,経堂,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70839310/,35.6548078,139.6356453
藤和三宿コープ 3998万円（1LDK）,中古マンション,3998,36.48,1LDK,相談,1984年2月,1.0,RC4階建,東京都世田谷区三宿１-22-16,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71484780/,35.6487068,139.6740298
桜新町ヒミコマンション 3999万円（3DK）,中古マンション,3999,49.66,3DK,2023年7月予定,1978年7月,3.0,RC3階建,東京都世田谷区弦巻４,東急田園都市線,桜新町,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71654238/,35.6347517,139.6413835
グリーンキャピタル三軒茶屋 3999万円（2LDK）,中古マンション,3999,47.84,2LDK,2023年4月予定,1976年9月,4.0,RC6階建,東京都世田谷区三軒茶屋２,東急世田谷線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71652769/,35.6413753,139.6649795
東京グランドコープス 3999万円（2LDK）,中古マンション,3999,63.72,2LDK,相談,1975年10月,3.0,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70475466/,35.6597545,139.6279953
ルミネ三軒茶屋 4000万円（1LDK+S（納戸））,中古マンション,4000,46.28,1LDK+S（納戸）,即引渡可,1984年1月,1.0,RC5階建,東京都世田谷区三軒茶屋１-36-3,東急田園都市線,三軒茶屋,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71196853/,35.642486,139.6713983
ガーラアベニュー明大前 3300万円（1K）,中古マンション,3300,25.32,1K,相談,2014年5月,9.0,RC9階建,東京都世田谷区松原２,京王線,明大前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70168384/,35.6676515,139.6490352
アルカンシエル駒沢 4000万円（ワンルーム）,中古マンション,4000,42.3,ワンルーム,相談,2003年7月,1.0,RC4階建,東京都世田谷区駒沢２,東急田園都市線,駒沢大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71027198/,35.6348555,139.6573257
ハイツ三軒茶屋 4000万円（ワンルーム）,中古マンション,4000,40.96,ワンルーム,相談,1970年8月,6.0,RC12階建,東京都世田谷区三軒茶屋１-29-13,東急田園都市線,三軒茶屋,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71113475/,35.6413122,139.6697254
弦巻ハイツ 4080万円（1LDK+S（納戸））,中古マンション,4080,54.82,1LDK+S（納戸）,即引渡可,1971年4月,3.0,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71089112/,35.6368497,139.6394707
駒場ネオパレス 4080万円（1LDK）,中古マンション,4080,50.76,1LDK,相談,1969年6月,8.0,SRC11階地下1階建,東京都世田谷区池尻３,東急田園都市線,池尻大橋,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70353588/,35.6501422,139.679652
パークハイム砧 4080万円（2LDK）,中古マンション,4080,63.19,2LDK,相談,1981年9月,1.0,RC5階建,東京都世田谷区砧１,小田急線,千歳船橋,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71384419/,35.6369827,139.6184342
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71711356/,35.6113676,139.6445716
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70608238/,35.6113676,139.6445716
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC5階建,東京都世田谷区中町２-１１－１３,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71692286/,35.6138201,139.646345
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,相談,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70212807/,35.6113676,139.6445716
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC4階地下1階建,東京都世田谷区中町２-11-13,東急大井町線,等々力,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71311264/,35.6138201,139.646345
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70620813/,35.6113676,139.6445716
【フルリノベーション済・家具付・ペット飼育可】3階南東角住戸　～ペナテス玉川～ 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70233123/,35.6113676,139.6445716
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,相談,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70121948/,35.6113676,139.6445716
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71005042/,35.6113676,139.6445716
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC5階建,東京都世田谷区中町２,東急大井町線,等々力,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70119314/,35.6113676,139.6445716
ライオンズマンション太子堂 4100万円（2DK）,中古マンション,4100,38.88,2DK,2023年10月予定,1977年3月,6.0,SRC10階地下1階建一部鉄骨,東京都世田谷区太子堂１,東急田園都市線,三軒茶屋,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71505842/,35.6435013,139.6745481
祖師谷ビューグリーン 4150万円（3LDK）,中古マンション,4150,76.5,3LDK,2023年3月予定,1973年8月,2.0,RC5階地下1階建,東京都世田谷区千歳台１,小田急線,祖師ヶ谷大蔵,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71186382/,35.6465934,139.6152476
ラグジュアリーアパート若林ＣＱ 4180万円（1LDK）,中古マンション,4180,40.18,1LDK,即引渡可,2006年1月,3.0,RC4階建,東京都世田谷区若林５-5-5,東急世田谷線,若林,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71377114/,35.6469883,139.6594583
ライフコア世田谷 4180万円（1LDK+S（納戸））,中古マンション,4180,60.37,1LDK+S（納戸）,即引渡可,1973年1月,5.0,SRC10階建,東京都世田谷区桜新町２,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71224576/,35.6321404,139.6420211
ラグジュアリーアパート若林ＣＱ 4180万円（1LDK）,中古マンション,4180,40.18,1LDK,即引渡可,2006年1月,3.0,RC4階建,東京都世田谷区若林５-5-5,東急世田谷線,若林,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71708567/,35.6469883,139.6594583
桜新町ヒミコマンション 3330万円（2LDK）,中古マンション,3330,46.43,2LDK,即引渡可,1978年7月,1.0,RC3階建,東京都世田谷区弦巻４,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657430/,35.6347517,139.6413835
藤和三軒茶屋コープ 4180万円（1LDK）,中古マンション,4180,40.68,1LDK,相談,1983年3月,10.0,SRC11階建,東京都世田谷区太子堂１,東急田園都市線,三軒茶屋,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71725676/,35.6435013,139.6745481
ヒルズ千歳烏山 4180万円（3LDK）,中古マンション,4180,73.61,3LDK,相談,1999年1月,1.0,RC3階建,東京都世田谷区北烏山８,京王線,千歳烏山,23,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71479551/,35.676442,139.5897603
ラグジュアリーアパートメント若林CQ 4180万円（1LDK）,中古マンション,4180,40.18,1LDK,相談,2006年1月,3.0,RC4階建,東京都世田谷区若林５-5－5,東急世田谷線,若林,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71397697/,35.6469883,139.6594583
上馬ハイホーム 4180万円（2LDK）,中古マンション,4180,55.86,2LDK,相談,1969年1月,4.0,SRC14階地下1階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70157033/,35.6379334,139.6649795
ラグジュアリーアパートメント若林CQ 4180万円（1LDK）,中古マンション,4180,40.18,1LDK,即引渡可,2006年1月,3.0,RC4階建,東京都世田谷区若林５-5-5,東急世田谷線,若林,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71651851/,35.6469883,139.6594583
藤和三軒茶屋コープ 4180万円（1LDK）,中古マンション,4180,40.68,1LDK,相談,1983年3月,10.0,SRC11階建,東京都世田谷区太子堂１,東急田園都市線,三軒茶屋,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71600081/,35.6435013,139.6745481
ラグジュアリーアパートメント若林CQ 4180万円（1LDK）,中古マンション,4180,40.18,1LDK,即引渡可,2006年1月,3.0,RC4階建,東京都世田谷区若林５,東急世田谷線,若林,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71404423/,35.649135,139.6586012
ラグジュアリーアパート若林ＣＱ 4180万円（1LDK）,中古マンション,4180,40.18,1LDK,相談,2006年1月,3.0,RC4階建,東京都世田谷区若林５,東急世田谷線,若林,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71732001/,35.649135,139.6586012
ライオンズマンション駒沢 4180万円（2LDK）,中古マンション,4180,61.48,2LDK,相談,1973年1月,11.0,SRC14階建,東京都世田谷区駒沢４,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71282751/,35.6284101,139.6541369
藤和三軒茶屋コープ 4180万円（1LDK）,中古マンション,4180,40.68,1LDK,相談,1983年3月,10.0,SRC11階建,東京都世田谷区太子堂１-12-38,東急田園都市線,三軒茶屋,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71709888/,35.6449874,139.674588
モナーク三軒茶屋 4190万円（2LDK）,中古マンション,4190,48.01,2LDK,即引渡可,1978年9月,4.0,SRC10階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657641/,35.6413753,139.6649795
モナーク三軒茶屋 4190万円（2LDK）,中古マンション,4190,48.01,2LDK,相談,1978年9月,4.0,SRC10階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71349892/,35.6413753,139.6649795
【フルリノベーション】2駅利用可能。渋谷駅行きのバス便あり～モナーク三軒茶屋4階～ 4190万円（2LDK）,中古マンション,4190,48.01,2LDK,即引渡可,1978年9月,4.0,SRC10階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71043281/,35.6413753,139.6649795
モナーク三軒茶屋 4190万円（2LDK）,中古マンション,4190,48.01,2LDK,即引渡可,1978年9月,4.0,SRC10階建,東京都世田谷区三軒茶屋２-20-13,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71714256/,35.6430257,139.6638234
モナーク三軒茶屋 4190万円（2LDK）,中古マンション,4190,48.01,2LDK,即引渡可,1978年9月,4.0,SRC10階建,東京都世田谷区三軒茶屋２-30-13,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71572055/,35.6418597,139.6651589
モナーク三軒茶屋 4190万円（2LDK）,中古マンション,4190,48.01,2LDK,即引渡可,1978年9月,4.0,SRC10階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71043422/,35.6413753,139.6649795
ライオンズマンション三軒茶屋第５ 4190万円（2DK）,中古マンション,4190,41.05,2DK,相談,1983年11月,6.0,SRC9階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71581859/,35.6413753,139.6649795
